de.it,1,2,3,4,5,6,7,8,9,10,11,12
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.12309149097933275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
48,0.0,0.0,0.0,0.18257418583505536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.09759000729485333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.16398401233815754,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.14142135623730948,0.10690449676496974,0.0,0.07669649888473704,0.09534625892455924,0.0
55,0.0,0.0,0.0,0.0,0.0,0.05423261445466404,0.29999999999999993,0.2267786838055363,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.07312724241271307,0.40451991747794525,0.10192943828752511,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.09166984970282112,0.16903085094570328,0.06388765649999399,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.12298800925361816,0.08084520834544433,0.17647058823529413,0.14625448482542613,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0700140042014005,0.0,0.14638501094227999,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06262242910851494,0.0778498944161523,0.0
62,0.0,0.0,0.0,0.13245323570650439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10690449676496974,0.0,0.07669649888473704,0.09534625892455924,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.11227217828476796,0.0,0.026082026547865053,0.05143444998736397,0.11227217828476796,0.09304842103984709,0.0
66,0.0,0.0,0.0,0.0,0.0,0.05292561240249631,0.0,0.07377111135633176,0.0,0.0,0.0657951694959769,0.0
67,0.0,0.0,0.0,0.0,0.0,0.08856148855400953,0.1632993161855452,0.061721339984836754,0.06085806194501846,0.17712297710801905,0.11009637651263607,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10846522890932808,0.13483997249264842,0.0
73,0.0,0.0,0.0,0.0,0.0,0.17149858514250882,0.0,0.05976143046671968,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.05057217374241737,0.0,0.03524536884251207,0.06950480468569159,0.05057217374241737,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.10846522890932808,0.0,0.07559289460184544,0.14907119849998599,0.10846522890932808,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.08703882797784893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.07484811885651198,0.0,0.05216405309573011,0.10286889997472795,0.07484811885651198,0.04652421051992355,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.12909944487358058,0.0,0.0,0.0,0.0,0.0,0.05345224838248487,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13801311186847084,0.0,0.0,0.12309149097933275,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12126781251816648,0.15075567228888181,0.0
86,0.0,0.0,0.0,0.0,0.0,0.20180183819889375,0.0,0.09376144618769908,0.18490006540840973,0.20180183819889375,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0700140042014005,0.0,0.048795003647426664,0.09622504486493763,0.0700140042014005,0.08703882797784893,0.0
