de.it,1,2,3,4,5,6,7,8,9,10
26,0.038461538461538464,0.011494252873563218,0.058823529411764705,0.02702702702702703,0.05263157894736842,0.02702702702702703,0.07142857142857142,0.07407407407407407,0.08,0.0625
27,0.043478260869565216,0.011904761904761904,0.07142857142857142,0.029411764705882353,0.0625,0.09375,0.0,0.04,0.043478260869565216,0.16666666666666666
28,0.0,0.011904761904761904,0.07142857142857142,0.06060606060606061,0.0,0.029411764705882353,0.0,0.23809523809523808,0.043478260869565216,0.07692307692307693
29,0.0625,0.012987012987012988,0.0,0.037037037037037035,0.0,0.0,0.25,0.05555555555555555,0.0,0.0
30,0.0625,0.012987012987012988,0.0,0.037037037037037035,0.0,0.0,0.25,0.05555555555555555,0.0,0.0
31,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
34,0.045454545454545456,0.012048192771084338,0.07692307692307693,0.030303030303030304,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
35,0.03571428571428571,0.011235955056179775,0.05263157894736842,0.02564102564102564,0.047619047619047616,0.02564102564102564,0.0,0.03333333333333333,0.03571428571428571,0.0
36,0.0,0.012048192771084338,0.0,0.0,0.06666666666666667,0.030303030303030304,0.0,0.041666666666666664,0.045454545454545456,0.0
37,0.0,0.012658227848101266,0.0,0.0,0.09090909090909091,0.034482758620689655,0.0,0.05,0.0,0.0
38,0.05263157894736842,0.0,0.2222222222222222,0.03333333333333333,0.0,0.03333333333333333,0.0,0.047619047619047616,0.1111111111111111,0.1111111111111111
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.05263157894736842,0.0125,0.1,0.03333333333333333,0.08333333333333333,0.03333333333333333,0.0,0.047619047619047616,0.05263157894736842,0.0
41,0.08333333333333333,0.023529411764705882,0.0625,0.05714285714285714,0.11764705882352941,0.05714285714285714,0.0,0.07692307692307693,0.08333333333333333,0.06666666666666667
42,0.08,0.023255813953488372,0.058823529411764705,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.07407407407407407,0.08,0.0625
43,0.0,0.012048192771084338,0.0,0.0,0.06666666666666667,0.030303030303030304,0.0,0.041666666666666664,0.0,0.0
44,0.030303030303030304,0.0,0.041666666666666664,0.022727272727272728,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
45,0.0,0.012048192771084338,0.0,0.0,0.06666666666666667,0.030303030303030304,0.0,0.13636363636363635,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.05,0.03,0.06451612903225806,0.08163265306122448,0.029411764705882353,0.0392156862745098,0.034482758620689655,0.15789473684210525,0.07692307692307693,0.03225806451612903
48,0.0,0.011904761904761904,0.07142857142857142,0.06060606060606061,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
49,0.0,0.01282051282051282,0.0,0.0,0.1,0.03571428571428571,0.0,0.05263157894736842,0.0,0.0
50,0.045454545454545456,0.0,0.07692307692307693,0.030303030303030304,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
51,0.045454545454545456,0.012048192771084338,0.0,0.030303030303030304,0.0,0.0,0.1,0.041666666666666664,0.045454545454545456,0.0
52,0.06896551724137931,0.01098901098901099,0.1,0.05,0.0,0.024390243902439025,0.05555555555555555,0.06451612903225806,0.10714285714285714,0.05
53,0.0,0.0,0.07142857142857142,0.0,0.0,0.029411764705882353,0.0,0.08333333333333333,0.043478260869565216,0.07692307692307693
54,0.0,0.0,0.06666666666666667,0.0,0.0,0.058823529411764705,0.0,0.08,0.041666666666666664,0.07142857142857142
55,0.0625,0.012987012987012988,0.14285714285714285,0.037037037037037035,0.0,0.037037037037037035,0.25,0.11764705882352941,0.0625,0.16666666666666666
