de.en,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.40249223594996214,0.0,0.08451542547285164,0.0,0.2988071523335984,0.0,0.30237157840738177,0.31622776601683794,0.15811388300841897,0.35856858280031806,0.26424909878161656,0.16064386578049977,0.2051956704170308,0.0,0.08606629658238703,0.0,0.0,0.30123203803835463,0.4290581651605165
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044194173824159216,0.0,0.0,0.0,0.0,0.0,0.0,0.07216878364870323,0.0,0.0,0.0
22,0.17407765595569785,0.0,0.0,0.10050378152592121,0.09304842103984709,0.03126526997403612,0.11769797726729993,0.12309149097933272,0.09231861823449955,0.13957263155977062,0.25143267648537193,0.09379580992210837,0.07987230638308716,0.0,0.0335012605086404,0.0,0.0,0.1340050420345616,0.18556740475630137
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.20851441405707477,0.0,0.0,0.0,0.11145564251507058,0.0,0.1409814753700483,0.14744195615489714,0.1843024451936214,0.16718346377260587,0.08213785172900903,0.07490058862731383,0.09567297464698797,0.0,0.0,0.0,0.0,0.08025723539051281,0.2222771122371935
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.23094010767585033,0.0,0.0,0.0,0.15430334996209194,0.0,0.19518001458970666,0.20412414523193148,0.20412414523193148,0.15430334996209194,0.1137147065368355,0.10369516947304255,0.13245323570650439,0.0,0.0,0.0,0.0,0.1111111111111111,0.3077287274483318
27,0.0,0.0,0.0,0.0,0.0,0.037450294313656915,0.0,0.0,0.0,0.0,0.054758567819339354,0.0,0.0,0.0,0.0,0.06019292654288461,0.0,0.040128617695256406,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.1414213562373095,0.0,0.0,0.20412414523193148,0.0,0.06350006350009525,0.0,0.0,0.12499999999999997,0.0,0.37139067635410367,0.0,0.0,0.0,0.1360827634879543,0.0,0.0,0.1360827634879543,0.2261335084333227
32,0.19798989873223333,0.0,0.0,0.08164965809277262,0.18898223650461365,0.4064004064006097,0.3346640106136303,0.15000000000000002,0.05000000000000001,0.037796447300922735,0.12998673672393632,0.025400025400038106,0.12977713690461004,0.2556038601690776,0.027216552697590872,0.0,0.0,0.027216552697590872,0.12060453783110546
33,0.36181361349331637,0.0,0.0,0.3481553119113957,0.16116459280507606,0.10830607221477646,0.40771775315010045,0.42640143271122083,0.21320071635561041,0.16116459280507606,0.4354941703556927,0.10830607221477646,0.13834289277321493,0.0,0.0,0.0,0.0,0.11605177063713189,0.25712973861328997
34,0.0,0.0,0.0,0.0,0.0,0.0,0.2927700218845599,0.20412414523193148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.3,0.0,0.0,0.0,0.1336306209562122,0.0,0.253546276418555,0.44194173824159216,0.17677669529663687,0.1336306209562122,0.09847982464479191,0.08980265101338746,0.11470786693528087,0.0,0.09622504486493763,0.07216878364870323,0.0,0.14433756729740643,0.21320071635561041
36,0.04264014327112208,0.0,0.0,0.0,0.0,0.07658395810674837,0.036037498507822355,0.0,0.18844459036110225,0.0,0.0,0.0,0.04891159880445184,0.22019275302527208,0.20515248496555455,0.0,0.17407765595569785,0.041030496993110906,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.12909944487358055,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13363062095621217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.21213203435596426,0.0,0.0,0.10206207261596574,0.0944911182523068,0.031750031750047626,0.11952286093343936,0.12499999999999997,0.15624999999999997,0.0944911182523068,0.2553310899934463,0.06350006350009525,0.08111071056538126,0.0,0.06804138174397716,0.0,0.0,0.1360827634879543,0.3015113445777636
40,0.09701425001453319,0.0,0.0,0.140028008402801,0.0,0.04356068418690322,0.0,0.17149858514250882,0.08574929257125441,0.06482037235521644,0.1273859510596964,0.0,0.0,0.0,0.0,0.0,0.0,0.09335200560186732,0.10341753799900383
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044194173824159216,0.0,0.0,0.04490132550669373,0.0,0.0,0.0,0.0,0.10206207261596577,0.0,0.053300179088902604
42,0.19603921176392147,0.0,0.0,0.0,0.0,0.0,0.0,0.049507377148833735,0.024753688574416868,0.074848118856512,0.0919328914191153,0.0,0.0,0.0,0.08084520834544436,0.0,0.0,0.21558722225451826,0.08956221510397987
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641785203646149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16413304107465318,0.0,0.057353933467640436,0.0,0.09622504486493763,0.0,0.0,0.09622504486493763,0.10660035817780521
47,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.08451542547285165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06085806194501844,0.0
48,0.09701425001453319,0.0,0.0,0.0,0.0,0.0,0.0,0.08574929257125441,0.0,0.06482037235521644,0.0955394632947723,0.04356068418690322,0.0,0.0,0.04667600280093366,0.0,0.0,0.09335200560186732,0.10341753799900383
49,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.07071067811865475,0.0,0.05345224838248487,0.02626128657194451,0.0,0.0,0.0,0.0,0.0,0.08164965809277261,0.03849001794597505,0.04264014327112208
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.05345224838248487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.035093120317179816,0.0,0.0,0.0,0.0,0.0,0.0,0.10286889997472794,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.32071349029490925,0.0,0.0,0.0,0.14285714285714285,0.0,0.18070158058105026,0.2834733547569204,0.0944911182523068,0.14285714285714285,0.31583808285461834,0.19200614429492777,0.12262786789699315,0.0,0.10286889997472794,0.0,0.0,0.20573779994945587,0.3418817293789138
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023583331531828906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.2041241452319315,0.0,0.0,0.0,0.02727723627949905,0.0,0.03450327796711771,0.036084391824351615,0.036084391824351615,0.02727723627949905,0.2680281337094487,0.018330889377669163,0.02341464528954235,0.0,0.15713484026367722,0.0,0.0,0.2160604053625562,0.2175970699446223
60,0.06030226891555273,0.0,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15836151649297917,0.0,0.0,0.0,0.058025885318565944,0.0,0.0,0.058025885318565944,0.06428243465332249
61,0.07071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944911182523068,0.09284766908852592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
