de.it,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
129,0.125,0.0,0.038461538461538464,0.0,0.0,0.0,0.0625,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
130,0.06666666666666667,0.0,0.0,0.0625,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0
131,0.2222222222222222,0.0,0.03571428571428571,0.09090909090909091,0.0,0.0,0.11764705882352941,0.0,0.0,0.09090909090909091,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
132,0.043478260869565216,0.0,0.0,0.041666666666666664,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.2222222222222222,0.0,0.03571428571428571,0.09090909090909091,0.0,0.0,0.11764705882352941,0.0,0.0,0.09090909090909091,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.041666666666666664
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.05555555555555555,0.05263157894736842,0.0,0.05263157894736842,0.0,0.045454545454545456,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.03225806451612903
139,0.0,0.05555555555555555,0.0,0.0,0.0,0.047619047619047616,0.04,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.15384615384615385,0.0,0.03125,0.06666666666666667,0.0,0.0,0.09523809523809523,0.0,0.0,0.06666666666666667,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.05555555555555555,0.0,0.0,0.05263157894736842,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
