fr.en,1,2,3,4,5,6,7,8,9,10,11,12
19,0.10526315789473684,0.06896551724137931,0.0,0.0,0.05263157894736842,0.07692307692307693,0.02564102564102564,0.025,0.034482758620689655,0.043478260869565216,0.038461538461538464,0.045454545454545456
20,0.027777777777777776,0.044444444444444446,0.0,0.0,0.02857142857142857,0.0,0.01818181818181818,0.0,0.022222222222222223,0.0,0.0,0.0
21,0.038461538461538464,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
23,0.10714285714285714,0.07894736842105263,0.0,0.05,0.07142857142857142,0.09090909090909091,0.06382978723404255,0.04081632653061224,0.08108108108108109,0.030303030303030304,0.027777777777777776,0.06451612903225806
24,0.05555555555555555,0.03571428571428571,0.0,0.125,0.058823529411764705,0.2,0.05555555555555555,0.02631578947368421,0.07692307692307693,0.0,0.0,0.05
25,0.08695652173913043,0.029411764705882353,0.0,0.07142857142857142,0.043478260869565216,0.125,0.047619047619047616,0.046511627906976744,0.0625,0.037037037037037035,0.03333333333333333,0.08
26,0.0,0.0625,0.0,0.0,0.09523809523809523,0.13333333333333333,0.023809523809523808,0.0,0.06451612903225806,0.0,0.0,0.0
27,0.1,0.03225806451612903,0.08333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.03333333333333333,0.0,0.0,0.0
28,0.047619047619047616,0.03225806451612903,0.0,0.2,0.05,0.07142857142857142,0.05128205128205128,0.024390243902439025,0.06896551724137931,0.0,0.0,0.043478260869565216
29,0.045454545454545456,0.06451612903225806,0.0,0.0,0.047619047619047616,0.0,0.024390243902439025,0.0,0.03225806451612903,0.0,0.0,0.0
30,0.034482758620689655,0.05263157894736842,0.0,0.0,0.03571428571428571,0.0,0.020833333333333332,0.0,0.02631578947368421,0.0,0.0,0.0
31,0.02127659574468085,0.03571428571428571,0.0,0.0,0.0,0.0,0.08064516129032258,0.046153846153846156,0.017857142857142856,0.0,0.018867924528301886,0.02040816326530612
32,0.043478260869565216,0.030303030303030304,0.0,0.07692307692307693,0.045454545454545456,0.0625,0.04878048780487805,0.047619047619047616,0.06451612903225806,0.125,0.07142857142857142,0.04
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.045454545454545456,0.05555555555555555
34,0.10526315789473684,0.10714285714285714,0.0,0.0,0.05263157894736842,0.0,0.02564102564102564,0.0,0.034482758620689655,0.0,0.038461538461538464,0.0
35,0.1111111111111111,0.07142857142857142,0.0,0.0,0.05555555555555555,0.08333333333333333,0.02631578947368421,0.02564102564102564,0.03571428571428571,0.045454545454545456,0.04,0.047619047619047616
36,0.018518518518518517,0.04838709677419355,0.0,0.0,0.038461538461538464,0.02127659574468085,0.08823529411764706,0.20967741935483872,0.04918032786885246,0.017543859649122806,0.03389830508474576,0.03636363636363636
37,0.0425531914893617,0.05357142857142857,0.0,0.0,0.02127659574468085,0.0,0.046153846153846156,0.029850746268656716,0.3181818181818182,0.18181818181818182,0.03773584905660377,0.02
38,0.03125,0.04878048780487805,0.0,0.0,0.03225806451612903,0.0,0.04,0.0392156862745098,0.07692307692307693,0.058823529411764705,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.044444444444444446,0.0,0.0,0.0,0.03571428571428571
40,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.027777777777777776,0.0,0.05263157894736842,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08163265306122448,0.0,0.0,0.0,0.0
42,0.058823529411764705,0.06976744186046512,0.0,0.0,0.029411764705882353,0.0,0.03773584905660377,0.0,0.07142857142857142,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.02631578947368421,0.029411764705882353
45,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
46,0.058823529411764705,0.037037037037037035,0.0,0.0,0.0,0.0,0.027777777777777776,0.02702702702702703,0.0,0.05,0.0,0.0
47,0.07407407407407407,0.05405405405405406,0.0,0.0,0.0,0.0,0.02127659574468085,0.020833333333333332,0.0,0.0,0.0,0.0
48,0.07407407407407407,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.06896551724137931,0.10810810810810811,0.0,0.0,0.07142857142857142,0.043478260869565216,0.06382978723404255,0.02,0.05263157894736842,0.030303030303030304,0.4230769230769231,0.13793103448275862
50,0.06666666666666667,0.04,0.0,0.0,0.07142857142857142,0.125,0.029411764705882353,0.02857142857142857,0.041666666666666664,0.05555555555555555,0.047619047619047616,0.058823529411764705
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0
52,0.08333333333333333,0.11363636363636363,0.0,0.0,0.05555555555555555,0.03225806451612903,0.05454545454545454,0.017241379310344827,0.06666666666666667,0.024390243902439025,0.125,0.07894736842105263
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.05405405405405406,0.02564102564102564,0.03571428571428571,0.09523809523809523,0.13043478260869565,0.1
55,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0
56,0.05714285714285714,0.11904761904761904,0.0,0.0,0.058823529411764705,0.034482758620689655,0.05660377358490566,0.017857142857142856,0.045454545454545456,0.02564102564102564,0.10256410256410256,0.08333333333333333
57,0.037037037037037035,0.05555555555555555,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.030303030303030304,0.034482758620689655
58,0.02564102564102564,0.06382978723404255,0.0,0.0,0.02631578947368421,0.0,0.03508771929824561,0.01694915254237288,0.0425531914893617,0.0,0.06976744186046512,0.024390243902439025
59,0.0,0.017543859649122806,0.0,0.02702702702702703,0.021739130434782608,0.025,0.015151515151515152,0.0,0.017857142857142856,0.0,0.018867924528301886,0.0
60,0.02702702702702703,0.043478260869565216,0.0,0.0,0.05714285714285714,0.03333333333333333,0.03636363636363636,0.03571428571428571,0.06818181818181818,0.025,0.023255813953488372,0.02564102564102564
61,0.1,0.10344827586206896,0.0,0.0,0.10526315789473684,0.07142857142857142,0.05128205128205128,0.024390243902439025,0.06896551724137931,0.041666666666666664,0.037037037037037035,0.043478260869565216
62,0.14285714285714285,0.0967741935483871,0.0,0.0,0.045454545454545456,0.0625,0.023809523809523808,0.023255813953488372,0.06451612903225806,0.038461538461538464,0.034482758620689655,0.04
63,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.022222222222222223,0.021739130434782608,0.0,0.034482758620689655,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
